timestamp,txHashes,end_timestamp,sender_shard,receiver_shard,sender,receiver,mini_block_hash,timestamp_difference,has_corresponding_AAT,is_affected_by_AAT
1712679136.296957,97c16e76c4ecf17c114c9666aff172e3f0b6341f7b288827d278d0816013ea28,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,35.70304298400879,0,0
1712679136.296957,e1a730d00f836d79d5fa43225e2a522bcfff41f5b33044a7ee9a6959015212bd,1712679136,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,f4e643c78845dd31854cc4b94be927686233e0490b83f81c03a73c9a1a937379,-0.29695701599121094,0,0
1712679136.296957,4c5d1fde5c54d2cc4e442b23274ea51c5497ec0895633cee53409daeb658d9f6,1712679160,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,e747e387a9b79fe346455576116cfc48c8ac1e3b31c2fa37510d2554383a6119,23.70304298400879,0,0
1712679136.296957,a2e8cec79324b9d127e4fb0dfd8ab75fd1115f05165c90e61ffdef830f9d66c0,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,35.70304298400879,0,0
1712679136.296957,8327b23ad8959c2eae1e3acb5a266d6719d754a19ad9a749bf4f1b18508dfdaf,1712679142,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,ee3106cbe924bc83f750eef214215e10660ec782b0c23df2ffab224d39486035,5.703042984008789,0,0
1712679138.137211,bd63307f102d0c9505d86b109b441f8f418d2734a849fb85604d537abb0b2f63,1712679172,1,0,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,fb884b9741721b9cf99d3c3e5e03772d5fe3f1a4329b78fecf41d975c644dd84,33.862788915634155,0,0
1712679138.137211,7c7100d6ebd07902c48a1dd0014cec8bd173d2af6c434890101378950888fe91,1712679142,2,1,erd1k2s324ww2g0yj38qn2ch2jwctdy8mnfxep94q9arncc6xecg3xaq6mjse8,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,f5bca063d33377e0a179229e281540ad7af96b55ffb06fc16ad995ad6351ab95,3.8627889156341553,0,0
1712679138.137211,9c4aa497d6058ef196bb01cd868bcc74c83c316f8cddc17cf1c6a25a5b451565,1712679166,0,2,erd1uv40ahysflse896x4ktnh6ecx43u7cmy9wnxnvcyp7deg299a4sq6vaywa,erd1fggp5ru0jhcjrp5rjqyqrnvhr3sz3v2e0fm3ktknvlg7mcyan54qzccnan,f330c200e4b0c55f486f5ba840ebe3efe65c4a6a3248a64affd7b96c267cbbcc,27.862788915634155,0,0
1712679138.137211,58d5ed6f677a2abc5468aabf3845f04ff0cdb1f61cb0b12b9b4fccd0fe0e5baa,1712679172,1,2,erd1qyu5wthldzr8wx5c9ucg8kjagg0jfs53s8nr3zpz3hypefsdd8ssycr6th,erd1dc3yzxxeq69wvf583gw0h67td226gu2ahpk3k50qdgzzym8npltq7ndgha,a0b1fa13e7703a911f9f2a3486c2fdbe481f8720a4c75f995f3d1e71633f86ab,33.862788915634155,0,0
1712679138.137211,ff101530c1a7b71f9e1d02eeb3e88a073b1a7166cfb9655e9edf8397981bf712,1712679142,0,1,erd1spyavw0956vq68xj8y4tenjpq2wd5a9p2c6j8gsz7ztyrnpxrruqzu66jx,erd18tudnj2z8vjh0339yu3vrkgzz2jpz8mjq0uhgnmklnap6z33qqeszq2yn4,ee3106cbe924bc83f750eef214215e10660ec782b0c23df2ffab224d39486035,3.8627889156341553,0,0
